,Label,Text,Tokens
602,neg,The primary outcome was the appropriateness (based upon the guidelines) of sale or no sale of OTC anti-fungals.,"['the', 'primary', 'outcome', 'was', 'the', 'appropriateness', 'based', 'upon', 'the', 'guidelines', 'of', 'sale', 'or', 'no', 'sale', 'of', 'otc', 'anti', 'fungals']"
603,neg,RESULTS,['results']
604,neg,CONCLUSIONS,['conclusions']
605,neg,OBJECTIVE,['objective']
606,neg,METHOD,['method']
607,neg,Genotyping for 5-HT(1Dbeta) was performed for 79 nuclear families of probands with OCD.,"['genotyping', 'for', '_chemical_', '1dbeta', 'was', 'performed', 'for', '_num_', 'nuclear', 'families', 'of', 'probands', 'with', '_disease_']"
608,neg,The transmission/disequilibrium test was used to determine transmission of the alleles from parents to offspring.,"['the', 'transmission', 'disequilibrium', 'test', 'was', 'used', 'to', 'determine', 'transmission', 'of', 'the', 'alleles', 'from', 'parents', 'to', 'offspring']"
609,neg,RESULTS,['results']
610,neg,CONCLUSIONS,['conclusions']
611,neg,OBJECTIVE,['objective']
612,neg,DESIGN,['design']
613,neg,SETTING,['setting']
614,neg,RESULTS,['results']
615,neg,CONCLUSION,['conclusion']
616,neg,The injuries primarily affected the upper extremities (48%).,"['the', 'injuries', 'primarily', 'affected', 'the', 'upper', 'extremities', '_num_', '_percent_']"
617,neg,METHODS,['methods']
618,neg,RESULTS,['results']
619,neg,(1),['_empty_sentence_']
620,neg,CONCLUSIONS,['conclusions']
621,neg,OBJECTIVE,['objective']
622,neg,DESIGN,['design']
623,neg,SETTING,['setting']
624,neg,Geriatric medicine outpatient department of a university hospital.,"['geriatric', 'medicine', 'outpatient', 'department', 'of', 'a', 'university', 'hospital']"
625,neg,PATIENTS,['patients']
626,neg,INTERVENTIONS,['interventions']
627,neg,MAIN OUTCOME MEASURES,"['main', 'outcome', 'measures']"
628,neg,Tolerability; changes in symptoms and exercise tolerance.,"['tolerability', 'changes', 'in', 'symptoms', 'and', 'exercise', 'tolerance']"
629,neg,RESULTS,['results']
630,neg,CONCLUSIONS,['conclusions']
631,neg,BACKGROUND,['background']
632,neg,METHODS,['methods']
633,neg,Close follow-up with progressive adjustment of gastric restriction continued permanently.,"['close', 'follow', 'up', 'with', 'progressive', 'adjustment', 'of', 'gastric', 'restriction', 'continued', 'permanently']"
634,neg,Medical co-morbidities were monitored as part of comprehensive prospective data collection.,"['medical', '_disease_', 'were', 'monitored', 'as', 'part', 'of', 'comprehensive', 'prospective', 'data', 'collection']"
635,neg,RESULTS,['results']
636,neg,CONCLUSIONS,['conclusions']
637,neg,The aim of this study was to evaluate the clinical and paraclinical characteristics of late onset MS.,"['the', 'aim', 'of', 'this', 'study', 'was', 'to', 'evaluate', 'the', 'clinical', 'and', 'paraclinical', 'characteristics', 'of', 'late', 'onset', 'ms']"
638,neg,"We evaluated demographical data, clinical symptoms, cerebrospinal fluid (CSF), visual evoked potentials (VEPs) and MRI of these patients.","['we', 'evaluated', 'demographical', 'data', 'clinical', 'symptoms', 'cerebrospinal', 'fluid', 'csf', 'visual', 'evoked', 'potentials', 'veps', 'and', 'mri', 'of', 'these', 'patients']"
639,neg,We also studied clinical data during the follow-up with the occurrence of new symptoms and the evolution of the disease by the index of progression (EDSS unit per year).,"['we', 'also', 'studied', 'clinical', 'data', 'during', 'the', 'follow', 'up', 'with', 'the', 'occurrence', 'of', 'new', 'symptoms', 'and', 'the', 'evolution', 'of', 'the', 'disease', 'by', 'the', 'index', 'of', 'progression', 'edss', 'unit', 'per', 'year']"
640,neg,OBJECTIVE,['objective']
641,neg,STUDY DESIGN,"['study', 'design']"
642,neg,"Doctors varied in occupation, experience, research activity, age, sex, ethnicity, and parenthood experience.","['doctors', 'varied', 'in', 'occupation', 'experience', 'research', 'activity', 'age', 'sex', 'ethnicity', 'and', 'parenthood', 'experience']"
643,neg,A professional facilitator conducted the semistructured group discussions.,"['a', 'professional', 'facilitator', 'conducted', 'the', 'semistructured', 'group', 'discussions']"
644,neg,The transcribed audiotapes were analyzed by theme linkage by using the constant comparative method.,"['the', 'transcribed', 'audiotapes', 'were', 'analyzed', 'by', 'theme', 'linkage', 'by', 'using', 'the', 'constant', 'comparative', 'method']"
645,neg,RESULTS,['results']
646,neg,CONCLUSIONS,['conclusions']
647,neg,BACKGROUND,['background']
648,neg,"In this study, we determined if (1) PD obstruction altered PP and (2) PD decompression or L-arginine administration reversed this change.","['in', 'this', 'study', 'we', 'determined', 'if', '_num_', 'pd', 'obstruction', 'altered', '_gene_', 'and', '_num_', 'pd', 'decompression', 'or', '_disease_', 'administration', 'reversed', 'this', 'change']"
649,neg,METHODS,['methods']
650,neg,"The PP (Laser Doppler fluxmetry), PD pressure and blood pressure were continuously monitored.","['the', '_gene_', 'laser', 'doppler', 'fluxmetry', 'pd', 'pressure', 'and', 'blood', 'pressure', 'were', 'continuously', 'monitored']"
651,neg,RESULTS,['results']
652,neg,CONCLUSION,['conclusion']
653,neg,OBJECTIVE,['objective']
654,neg,DESIGN,['design']
655,neg,SETTING,['setting']
656,neg,Four NHS hospitals in three trusts.,"['_num_', 'nhs', 'hospitals', 'in', '_num_', 'trusts']"
657,neg,Three of the four were teaching hospitals.,"['_num_', 'of', 'the', '_num_', 'were', 'teaching', 'hospitals']"
658,neg,PARTICIPANTS,['participants']
659,neg,INTERVENTION,['intervention']
660,neg,MAIN OUTCOME MEASURES,"['main', 'outcome', 'measures']"
661,neg,"History taken, physical examination, and investigations ordered.","['history', 'taken', 'physical', 'examination', 'and', 'investigations', 'ordered']"
662,neg,"Measures evaluated by a specialist registrar in anaesthetics and placed in four categories correct, overassessment, underassessment not affecting management, and underassessment possibly affecting management (primary outcome).","['measures', 'evaluated', 'by', 'a', 'specialist', 'registrar', 'in', 'anaesthetics', 'and', 'placed', 'in', '_num_', 'categories', 'correct', 'overassessment', 'underassessment', 'not', 'affecting', 'management', 'and', 'underassessment', 'possibly', 'affecting', 'management', 'primary', 'outcome']"
663,neg,RESULTS,['results']
664,neg,BACKGROUND,['background']
665,neg,METHODS,['methods']
666,neg,Forty-three (9%) had COPD (n = 31) or asthma (n = 12).,"['_num_', '_num_', '_percent_', 'had', '_gene_', 'n', '_ineq_', '_num_', 'or', 'asthma', 'n', '_ineq_', '_num_']"
667,neg,"Spirometry supported clinical diagnosis in all, and full pulmonary function testing supported diagnosis in 71%.","['spirometry', 'supported', 'clinical', 'diagnosis', 'in', 'all', 'and', 'full', 'pulmonary', 'function', 'testing', 'supported', 'diagnosis', 'in', '_num_', '_percent_']"
668,neg,Sixty percent began carvedilol therapy in the hospital and underwent measurement of peak expiratory flow rates (PEFR) before and after dosing.,"['_num_', 'percent', 'began', 'carvedilol', 'therapy', 'in', 'the', 'hospital', 'and', 'underwent', 'measurement', 'of', 'peak', 'expiratory', 'flow', 'rates', 'pefr', 'before', 'and', 'after', 'dosing']"
669,neg,RESULTS,['results']
670,neg,CONCLUSIONS,['conclusions']
671,neg,BACKGROUND,['background']
672,neg,METHODS,['methods']
673,neg,Both treatments were given once every 3 weeks for a maximum of six cycles.,"['both', 'treatments', 'were', 'given', 'once', 'every', '_num_', 'weeks', 'for', 'a', 'maximum', 'of', '_num_', 'cycles']"
674,neg,Close cardiac monitoring was implemented in the study design.,"['close', 'cardiac', 'monitoring', 'was', 'implemented', 'in', 'the', 'study', 'design']"
675,neg,RESULTS,['results']
676,neg,CONCLUSIONS,['conclusions']
677,neg,"PD inquiries were in-depth interviews to identify uncommon behaviors among surviving asphyxiated newborns, thriving low birthweight babies, surviving newborns who had danger signs, and normal newborns.","['pd', 'inquiries', 'were', 'in', 'depth', 'interviews', 'to', 'identify', 'uncommon', 'behaviors', 'among', 'surviving', 'asphyxiated', 'newborns', 'thriving', 'low', 'birthweight', 'babies', 'surviving', 'newborns', 'who', 'had', 'danger', 'signs', 'and', 'normal', 'newborns']"
678,neg,PURPOSE,['purpose']
679,neg,METHODS,['methods']
680,neg,The majority or all of their oocytes exhibited repeatedly coarse granulation in the PVS.,"['the', 'majority', 'or', 'all', 'of', 'their', 'oocytes', 'exhibited', 'repeatedly', 'coarse', 'granulation', 'in', 'the', 'pvs']"
681,neg,Clinical and laboratory cycle characteristics of their 65 IVF-ICSI cycles and the resulting implantation and pregnancy rates were compared to a matched control group of 65 IVF- ICSI cycles without granulation in the PVS.,"['clinical', 'and', 'laboratory', 'cycle', 'characteristics', 'of', 'their', '_num_', 'ivf', 'icsi', 'cycles', 'and', 'the', 'resulting', 'implantation', 'and', 'pregnancy', 'rates', 'were', 'compared', 'to', 'a', 'matched', 'control', 'group', 'of', '_num_', 'ivf', '', 'icsi', 'cycles', 'without', 'granulation', 'in', 'the', 'pvs']"
682,neg,RESULTS,['results']
683,neg,"A total of 623 oocytes were retrieved, 418 oocytes fertilized, and 246 embryos were transferred in the study group.","['a', 'total', 'of', '_num_', 'oocytes', 'were', 'retrieved', '_num_', 'oocytes', 'fertilized', 'and', '_num_', 'embryos', 'were', 'transferred', 'in', 'the', 'study', 'group']"
684,neg,CONCLUSIONS,['conclusions']
685,neg,Locomotor tests and reflexes were also conducted to evaluate potential motor side effects.,"['locomotor', 'tests', 'and', 'reflexes', 'were', 'also', 'conducted', 'to', 'evaluate', 'potential', 'motor', 'side', 'effects']"
686,neg,IMPLICATIONS,['implications']
687,pos,He was treated surgically with implantation of a spinal cord stimulator.,"['he', 'was', 'treated', 'surgically', 'with', 'implantation', 'of', 'a', 'spinal', 'cord', 'stimulator']"
688,neg,BACKGROUND,['background']
689,neg,METHODS,['methods']
690,neg,RESULTS,['results']
691,neg,CONCLUSIONS,['conclusions']
692,neg,BACKGROUND,['background']
693,neg,OBJECTIVES,['objectives']
694,neg,SEARCH STRATEGY,"['search', 'strategy']"
695,neg,"Electronic databases (including MEDLINE, EMBASE, Cochrane Controlled Trials Register) were systematically searched.","['electronic', 'databases', 'including', 'medline', 'embase', 'cochrane', 'controlled', 'trials', 'register', 'were', 'systematically', 'searched']"
696,neg,References list of retrieved studies and conference abstracts on the main meetings on Multiple Sclerosis were handsearched.,"['references', 'list', 'of', 'retrieved', 'studies', 'and', 'conference', 'abstracts', 'on', 'the', 'main', 'meetings', 'on', 'multiple', 'sclerosis', 'were', 'handsearched']"
697,neg,SELECTION CRITERIA,"['selection', 'criteria']"
698,neg,Randomised controlled trials (RCTs) evaluating the clinical effect of CFX treatment in patients affected by clinically definite progressive MS.,"['randomised', 'controlled', 'trials', 'rcts', 'evaluating', 'the', 'clinical', 'effect', 'of', 'cfx', 'treatment', 'in', 'patients', 'affected', 'by', 'clinically', 'definite', 'progressive', 'ms']"
699,neg,CFX had to be administered alone or in combination with ACTH or steroids.,"['cfx', 'had', 'to', 'be', 'administered', 'alone', 'or', 'in', 'combination', 'with', 'acth', 'or', 'steroids']"
700,neg,"The comparison group had to be placebo or no treatment or the same co intervention (ACTH or steroids) The main outcome criteria were  progression of disability (defined as an increase of 0.5 point in Kurtzke Extended Disability Status Scale (EDSS) for patients with baseline EDSS > or = 6 and 1 for EDSS &lt; or = 5.5), differences of disability between treatment-control groups and the number of patients with side effects.","['the', 'comparison', 'group', 'had', 'to', 'be', 'placebo', 'or', 'no', 'treatment', 'or', 'the', 'same', 'co', 'intervention', 'acth', 'or', 'steroids', 'the', 'main', 'outcome', 'criteria', 'were', 'progression', 'of', 'disability', 'defined', 'as', 'an', 'increase', 'of', '_num_', 'point', 'in', 'kurtzke', 'extended', 'disability', 'status', 'scale', 'edss', 'for', 'patients', 'with', 'baseline', 'edss', 'or', '_ineq_', '_num_', 'and', '_num_', 'for', 'edss', '_ineq_', 'or', '_ineq_', '_num_', 'differences', 'of', 'disability', 'between', 'treatment', 'control', 'groups', 'and', 'the', 'number', 'of', 'patients', 'with', 'side', 'effects']"
701,neg,DATA COLLECTION AND ANALYSIS,"['data', 'collection', 'and', 'analysis']"
702,neg,"The identified references were reviewed by two reviewers who independently decided the eligibility of the study, extracted and summarized data and assessed the trial's quality.","['the', 'identified', 'references', 'were', 'reviewed', 'by', '_num_', 'reviewers', 'who', 'independently', 'decided', 'the', 'eligibility', 'of', 'the', 'study', 'extracted', 'and', 'summarized', 'data', 'and', 'assessed', 'the', 'trial', ""'s"", 'quality']"
703,neg,The statistical analysis was performed using the Cochrane RevMan software and analyzed using Cochrane MetaView.,"['the', 'statistical', 'analysis', 'was', 'performed', 'using', 'the', 'cochrane', 'revman', 'software', 'and', 'analyzed', 'using', 'cochrane', 'metaview']"
704,neg,MAIN RESULTS,"['main', 'results']"
705,neg,REVIEWER'S CONCLUSIONS,"['reviewer', ""'s"", 'conclusions']"
706,neg,The issues addressed included the identification of prognostic factors in selecting patients for chemotherapy and a critical analysis of the survival benefit provided by chemotherapy.,"['the', 'issues', 'addressed', 'included', 'the', 'identification', 'of', 'prognostic', 'factors', 'in', 'selecting', 'patients', 'for', 'chemotherapy', 'and', 'a', 'critical', 'analysis', 'of', 'the', 'survival', 'benefit', 'provided', 'by', 'chemotherapy']"
707,neg,The question of what specialty delivered the chemotherapy also was addressed.,"['the', 'question', 'of', 'what', 'specialty', 'delivered', 'the', 'chemotherapy', 'also', 'was', 'addressed']"
708,neg,"Once the data were identified, a critical analysis was undertaken attempting to objectively portray the data in support of answers for each of the questions posed.","['once', 'the', 'data', 'were', 'identified', 'a', 'critical', 'analysis', 'was', 'undertaken', 'attempting', 'to', 'objectively', 'portray', 'the', 'data', 'in', 'support', 'of', 'answers', 'for', 'each', 'of', 'the', 'questions', 'posed']"
709,neg,BACKGROUND,['background']
710,neg,OBJECTIVES,['objectives']
711,neg,SEARCH STRATEGY,"['search', 'strategy']"
712,neg,We searched the Cochrane Pregnancy and Childbirth Group trials register.,"['we', 'searched', 'the', 'cochrane', 'pregnancy', 'and', 'childbirth', 'group', 'trials', 'register']"
713,neg,Date of last search 1 November 2002.,"['date', 'of', 'last', 'search', '_num_', 'november', '_year_']"
714,neg,SELECTION CRITERIA,"['selection', 'criteria']"
715,neg,DATA COLLECTION AND ANALYSIS,"['data', 'collection', 'and', 'analysis']"
716,pos,Trial quality was assessed.,"['trial', 'quality', 'was', 'assessed']"
717,neg,MAIN RESULTS,"['main', 'results']"
718,neg,OBJECTIVE,['objective']
719,neg,DESIGN,['design']
720,neg,SETTING,['setting']
721,neg,A single Traumatic Brain Injury Model Systems (TBIMS) center.,"['a', 'single', 'traumatic', 'brain', 'injury', 'model', 'systems', 'tbims', 'center']"
722,neg,PARTICIPANTS,['participants']
723,neg,One exploratory analysis also included all 350 patients with TBI admitted during 1999.,"['_num_', 'exploratory', 'analysis', 'also', 'included', 'all', '_num_', 'patients', 'with', '_disease_', 'admitted', 'during', '_year_']"
724,neg,INTERVENTIONS,['interventions']
725,neg,Not applicable.,"['not', 'applicable']"
726,neg,MAIN OUTCOME MEASURES,"['main', 'outcome', 'measures']"
727,neg,"Average daily charges for specific categories of resource use (eg, room and board, rehabilitation therapies, functional labs).","['average', 'daily', 'charges', 'for', 'specific', 'categories', 'of', 'resource', 'use', 'eg', 'room', 'and', 'board', 'rehabilitation', 'therapies', 'functional', 'labs']"
728,neg,RESULTS,['results']
729,neg,CONCLUSION,['conclusion']
730,neg,OBJECTIVE,['objective']
731,neg,METHOD,['method']
732,neg,Thirty-eight women remained in the study and were included in the data analysis.,"['_num_', 'women', 'remained', 'in', 'the', 'study', 'and', 'were', 'included', 'in', 'the', 'data', 'analysis']"
733,neg,"Depressed mood was measured with the Edinburgh Postnatal Depression Scale, the Beck Depression Inventory, and the Hamilton Depression Rating Scale.","['depressed', 'mood', 'was', 'measured', 'with', 'the', 'edinburgh', 'postnatal', 'depression', 'scale', 'the', 'beck', 'depression', 'inventory', 'and', 'the', 'hamilton', 'depression', 'rating', 'scale']"
734,neg,The Clinical Global Impression (CGI) and the Hamilton depression scale measured recovery.,"['the', 'clinical', 'global', 'impression', 'cgi', 'and', 'the', 'hamilton', 'depression', 'scale', 'measured', 'recovery']"
735,neg,RESULTS,['results']
736,neg,CONCLUSIONS,['conclusions']
737,neg,PRIMARY OBJECTIVE,"['primary', 'objective']"
738,neg,METHOD,['method']
739,neg,RESULTS,['results']
740,neg,The mean casting period was 5 weeks.,"['the', 'mean', 'casting', 'period', 'was', '_num_', 'weeks']"
741,neg,CONCLUSION,['conclusion']
742,neg,to VMCP/VBAP alternating regimen.,"['to', 'vmcp', 'vbap', 'alternating', 'regimen']"
743,neg,PRIMARY OBJECTIVE,"['primary', 'objective']"
744,neg,RESEARCH DESIGN,"['research', 'design']"
745,neg,"Post hoc analysis of data from a larger, prospective blinded comparison study.","['post', '_gene_', 'analysis', 'of', 'data', 'from', 'a', 'larger', 'prospective', 'blinded', 'comparison', 'study']"
746,neg,Food/drink and tracheostomy tube management recommendations were made.,"['food', 'drink', 'and', 'tracheostomy', 'tube', 'management', 'recommendations', 'were', 'made']"
747,neg,MAIN OUTCOMES AND RESULTS,"['main', 'outcomes', 'and', 'results']"
748,neg,CONCLUSIONS,['conclusions']
749,neg,The objective of the present study was to investigate the influence of the Pro12Ala polymorphism of the peroxisome proliferator-activated receptor-gamma2 (PPAR-gamma2) gene on serum lipid and lipoprotein responses to n-3 fatty acid supplementation.,"['the', 'objective', 'of', 'the', 'present', 'study', 'was', 'to', 'investigate', 'the', 'influence', 'of', 'the', '_abbrev_', 'polymorphism', 'of', 'the', 'peroxisome', 'proliferator', 'activated', '_abbrev_', '_abbrev_', 'gene', 'on', 'serum', 'lipid', 'and', 'lipoprotein', 'responses', 'to', '_gene_', 'fatty', 'acid', 'supplementation']"
750,neg,INTRODUCTION,['introduction']
751,neg,We characterized inducible atrial tachyarrhythmias and electrophysiologic alterations in dogs with CHF and atrial enlargement produced by rapid ventricular pacing.,"['we', 'characterized', 'inducible', 'atrial', '_disease_', 'and', 'electrophysiologic', 'alterations', 'in', 'dogs', 'with', '_disease_', 'and', 'atrial', 'enlargement', 'produced', 'by', 'rapid', 'ventricular', 'pacing']"
752,neg,METHODS AND RESULTS,"['methods', 'and', 'results']"
753,neg,CONCLUSIONS,['conclusions']
754,neg,OBJECTIVE,['objective']
755,neg,SETTING,['setting']
756,neg,Students attending a government-funded secondary school in a rural community of less than 4000 people.,"['students', 'attending', 'a', 'government', 'funded', 'secondary', 'school', 'in', 'a', 'rural', 'community', 'of', 'less', 'than', '_num_', 'people']"
757,neg,SUBJECTS,['subjects']
758,neg,DESIGN,['design']
759,neg,RESULTS,['results']
760,neg,CONCLUSION,['conclusion']
761,neg,Poor mobilization was defined as the inability to obtain > or = 1 x 10(6) CD34+ cells/kg ideal body weight with two large volume aphereses.,"['poor', 'mobilization', 'was', 'defined', 'as', 'the', 'inability', 'to', 'obtain', 'or', '_ineq_', '_num_', 'x', '_num_', '_num_', 'cd34+', 'cells', '_unit_', 'ideal', 'body', 'weight', 'with', '_num_', 'large', 'volume', 'aphereses']"
762,neg,"Patients were divided into 2 groups group 1 = poor mobilizers, and group 2 = good mobilizers.","['patients', 'were', 'divided', 'into', '_num_', 'groups', 'group', '_num_', '_ineq_', 'poor', 'mobilizers', 'and', 'group', '_num_', '_ineq_', 'good', 'mobilizers']"
763,neg,OBJECTIVES,['objectives']
764,neg,DESIGN,['design']
765,neg,SETTING,['setting']
766,pos,A 210-bed suburban skilled nursing facility with a low endemic rate of SA infection.,"['a', '_num_', 'bed', 'suburban', 'skilled', 'nursing', 'facility', 'with', 'a', 'low', 'endemic', 'rate', 'of', 'sa', 'infection']"
767,neg,PARTICIPANTS,['participants']
768,neg,MEASUREMENT,['measurement']
769,neg,Nasal swabs were cultured for SA; DNA strain typing was performed on MRSA isolates from the first wave of recruits.,"['nasal', 'swabs', 'were', 'cultured', 'for', 'sa', 'dna', 'strain', 'typing', 'was', 'performed', 'on', 'mrsa', 'isolates', 'from', 'the', '_num_', 'wave', 'of', 'recruits']"
770,neg,RESULTS,['results']
771,neg,CONCLUSIONS,['conclusions']
772,pos,MWM training was initiated 12 days post-injury.,"['mwm', 'training', 'was', 'initiated', '_num_', 'days', '_disease_']"
773,neg,"The diabetic patients also completed the Coping Responses Inventory, a measure of coping styles.","['the', 'diabetic', 'patients', 'also', 'completed', 'the', 'coping', 'responses', 'inventory', 'a', 'measure', 'of', 'coping', 'styles']"
774,neg,Patients and informants were independently evaluated using structured interviews; outcome was assessed using structured interviews with patients.,"['patients', 'and', 'informants', 'were', 'independently', 'evaluated', 'using', 'structured', 'interviews', 'outcome', 'was', 'assessed', 'using', 'structured', 'interviews', 'with', 'patients']"
775,neg,AIM,['_empty_sentence_']
776,neg,"The purpose of this study was to assess differences in muscle activation during slideboard exercise between non-injured, ACL deficient, and ACL reconstructed individuals.","['the', 'purpose', 'of', 'this', 'study', 'was', 'to', 'assess', 'differences', 'in', 'muscle', 'activation', 'during', 'slideboard', 'exercise', 'between', 'non', 'injured', 'acl', 'deficient', 'and', 'acl', 'reconstructed', 'individuals']"
777,neg,METHODS,['methods']
778,neg,Setting research laboratory.,"['setting', 'research', 'laboratory']"
779,neg,Interventions,['interventions']
780,neg,Measures,['measures']
781,neg,EMG for each muscle during each of 6 phases of 1 average slideboard cycle was expressed as a percentage of EMG during a maximal voluntary contraction.,"['emg', 'for', 'each', 'muscle', 'during', 'each', 'of', '_num_', 'phases', 'of', '_num_', 'average', 'slideboard', 'cycle', 'was', 'expressed', 'as', 'a', 'percentage', 'of', 'emg', 'during', 'a', 'maximal', 'voluntary', 'contraction']"
782,neg,RESULTS,['results']
783,neg,CONCLUSION,['conclusion']
784,neg,"The distribution of allelic frequency was determined and also investigated the relationship of the 5-HTTLPR polymorphism to a impulsive trait as measured by the Barratt Impulsiveness Scale, 11th version (BIS-11).","['the', 'distribution', 'of', 'allelic', 'frequency', 'was', 'determined', 'and', 'also', 'investigated', 'the', 'relationship', 'of', 'the', '_num_', 'httlpr', 'polymorphism', 'to', 'a', 'impulsive', 'trait', 'as', 'measured', 'by', 'the', 'barratt', 'impulsiveness', 'scale', '_num_', 'version', '_abbrev_']"
785,neg,BACKGROUND,['background']
786,neg,METHODS,['methods']
787,neg,Outcome measures were based on a 'stress-appraisal-coping' model of caregiving.,"['outcome', 'measures', 'were', 'based', 'on', 'a', ""'stress"", 'appraisal', 'coping', 'model', 'of', 'caregiving']"
788,neg,RESULTS,['results']
789,neg,CONCLUSIONS,['conclusions']
790,neg,OBJECTIVES,['objectives']
791,neg,METHODS,['methods']
792,neg,RESULTS,['results']
793,neg,CONCLUSIONS,['conclusions']
794,neg,Two of eight shoulders were revisions.,"['_num_', 'of', '_num_', 'shoulders', 'were', 'revisions']"
795,neg,OBJECTIVE,['objective']
796,neg,SETTING,['setting']
797,neg,"Spinalis SCI Unit (outpatient clinic), Stockholm, Sweden.","['_disease_', 'sci', 'unit', 'outpatient', 'clinic', 'stockholm', 'sweden']"
798,neg,DESIGN,['design']
799,pos,Assessment over a 12-month period in a yearly health control.,"['assessment', 'over', 'a', '_num_', 'month', 'period', 'in', 'a', 'yearly', 'health', 'control']"
800,neg,SUBJECTS,['subjects']
801,neg,RESULTS,['results']
802,neg,CONCLUSION,['conclusion']
803,neg,The beginning of the femoral nerves and part of the lumbar artery were visualized by ultrasound in some patients.,"['the', 'beginning', 'of', 'the', 'femoral', 'nerves', 'and', 'part', 'of', 'the', 'lumbar', 'artery', 'were', 'visualized', 'by', 'ultrasound', 'in', 'some', 'patients']"
804,neg,BACKGROUND,['background']
805,neg,METHODS,['methods']
806,neg,"The medical directors of either the neurosurgical department or the intensive care unit, or both, of every Italian neurosurgical center were personally interviewed.","['the', 'medical', 'directors', 'of', 'either', 'the', 'neurosurgical', 'department', 'or', 'the', 'intensive', 'care', 'unit', 'or', 'both', 'of', 'every', 'italian', 'neurosurgical', 'center', 'were', 'personally', 'interviewed']"
807,neg,"They answered specific questions about TBI and SAH patients admitted, and ICP monitoring used, in their units.","['they', 'answered', 'specific', 'questions', 'about', '_disease_', 'and', '_disease_', 'patients', 'admitted', 'and', 'icp', 'monitoring', 'used', 'in', 'their', 'units']"
808,neg,Data were cleared of any obvious inconsistencies and entered in a database for analysis.,"['data', 'were', 'cleared', 'of', 'any', 'obvious', 'inconsistencies', 'and', 'entered', 'in', 'a', 'database', 'for', 'analysis']"
809,neg,All analyses were based simply on the data declared.,"['all', 'analyses', 'were', 'based', 'simply', 'on', 'the', 'data', 'declared']"
810,neg,FINDINGS,['findings']
811,neg,INTERPRETATION,['interpretation']
812,neg,"Skeletal muscle mass and FFST of the midthigh were determined by using magnetic resonance imaging and dual-energy X-ray absorptiometry, respectively, in men with long-term (>2 yr) complete SCI (n = 8) and able-bodied controls of similar age, height, and weight (n = 8).","['skeletal', 'muscle', 'mass', 'and', 'ffst', 'of', 'the', 'midthigh', 'were', 'determined', 'by', 'using', 'magnetic', 'resonance', 'imaging', 'and', 'dual', 'energy', 'x', 'ray', 'absorptiometry', 'respectively', 'in', 'men', 'with', 'long', 'term', '_num_', 'yr', 'complete', 'sci', 'n', '_ineq_', '_num_', 'and', 'able', 'bodied', 'controls', 'of', 'similar', 'age', 'height', 'and', 'weight', 'n', '_ineq_', '_num_']"
813,neg,INTRODUCTION,['introduction']
814,neg,DEVELOPMENT,['development']
815,neg,CONCLUSIONS,['conclusions']
816,neg,BACKGROUND,['background']
817,neg,METHODS,['methods']
818,neg,"The primary endpoint was the proportion of patients with at least 1 skeletal-related event (SRE), defined as pathologic fracture, spinal cord compression, radiation therapy, or surgery to bone.","['the', 'primary', 'endpoint', 'was', 'the', 'proportion', 'of', 'patients', 'with', 'at', 'least', '_num_', 'skeletal', 'related', 'event', 'sre', 'defined', 'as', 'pathologic', 'fracture', 'spinal', 'cord', 'compression', 'radiation', 'therapy', 'or', 'surgery', 'to', 'bone']"
819,neg,"Secondary analyses included time to first SRE, skeletal morbidity rate, and multiple-event analysis.","['secondary', 'analyses', 'included', 'time', 'to', '_num_', 'sre', 'skeletal', 'morbidity', 'rate', 'and', 'multiple', 'event', 'analysis']"
820,neg,Hypercalcemia of malignancy (HCM) was included as an SRE in some secondary analyses.,"['hypercalcemia', 'of', 'malignancy', 'hcm', 'was', 'included', 'as', 'an', 'sre', 'in', 'some', 'secondary', 'analyses']"
821,neg,RESULTS,['results']
822,neg,CONCLUSIONS,['conclusions']
823,neg,AIM,['_empty_sentence_']
824,neg,METHODS,['methods']
825,neg,RESULTS,['results']
826,neg,CONCLUSION,['conclusion']
827,pos,"Groups 1 and 2 consisted of 10 individuals with laryngectomy less than one year and 10 individuals greater than one year, respectively.","['groups', '_num_', 'and', '_num_', 'consisted', 'of', '_num_', 'individuals', 'with', 'laryngectomy', 'less', 'than', '_num_', 'year', 'and', '_num_', 'individuals', 'greater', 'than', '_num_', 'year', 'respectively']"
828,neg,Groups 3 and 4 comprised 20 individuals who were age- and gender-matched to Groups 1 and 2.,"['groups', '_num_', 'and', '_num_', 'comprised', '_num_', 'individuals', 'who', 'were', 'age', '', 'and', 'gender', 'matched', 'to', 'groups', '_num_', 'and', '_num_']"
829,neg,"SA duration (SAD) was acquired during saliva swallows and 10-, 15-, 20-, and 25-ml water boluses.","['sa', 'duration', 'sad', 'was', 'acquired', 'during', 'saliva', 'swallows', 'and', '_num_', '', '_num_', '', '_num_', '', 'and', '_num_', '_unit_', 'water', 'boluses']"
830,neg,BACKGROUND,['background']
831,neg,METHODS AND RESULTS,"['methods', 'and', 'results']"
832,neg,CONCLUSIONS,['conclusions']
833,neg,BACKGROUND,['background']
834,neg,OBJECTIVES,['objectives']
835,neg,SEARCH STRATEGY,"['search', 'strategy']"
