,Label,Text,Tokens
486,0,"At baseline, the risk of no live birth was 93% lower for women who had the highest positive-affect score compared to those with the lowest score.","['at', 'baseline', 'the', 'risk', 'of', 'no', 'live', 'birth', 'was', '_num_', '_percent_', 'lower', 'for', 'women', 'who', 'had', 'the', 'highest', 'positive', 'affect', 'score', 'compared', 'to', 'those', 'with', 'the', 'lowest', 'score']"
487,0,"Furthermore, the score on the Infertility Reaction Scale was related to negative outcomes in live birth delivery, infant birth weight, and multiple births.","['furthermore', 'the', 'score', 'on', 'the', 'infertility', 'reaction', 'scale', 'was', 'related', 'to', 'negative', 'outcomes', 'in', 'live', 'birth', 'delivery', 'infant', 'birth', 'weight', 'and', 'multiple', 'births']"
488,0,"During the time of the procedure, the PANAS and Bipolar Profile of Moods States results were related to the number of oocytes fertilized and embryos transferred; stress did not affect pregnancy or delivery.","['during', 'the', 'time', 'of', 'the', 'procedure', 'the', 'panas', 'and', 'bipolar', 'profile', 'of', 'moods', 'states', 'results', 'were', 'related', 'to', 'the', 'number', 'of', 'oocytes', 'fertilized', 'and', 'embryos', 'transferred', 'stress', 'did', 'not', 'affect', 'pregnancy', 'or', 'delivery']"
489,0,"Baseline (acute and chronic) stress affected biologic end points (i.e., number of oocytes retrieved and fertilized), as well as pregnancy, live birth delivery, birth weight, and multiple gestations, whereas (procedural) stress only influenced biologic end","['baseline', 'acute', 'and', 'chronic', 'stress', 'affected', 'biologic', 'end', 'points', '_disease_', 'number', 'of', 'oocytes', 'retrieved', 'and', 'fertilized', 'as', 'well', 'as', 'pregnancy', 'live', 'birth', 'delivery', 'birth', 'weight', 'and', 'multiple', 'gestations', 'whereas', 'procedural', 'stress', 'only', 'influenced', 'biologic', 'end']"
490,0,The results correlate very well with those obtained by flow cytometry and are in good accord with published values obtained by immunohistochemistry.,"['the', 'results', 'correlate', 'very', 'well', 'with', 'those', 'obtained', 'by', 'flow', 'cytometry', 'and', 'are', 'in', 'good', 'accord', 'with', 'published', 'values', 'obtained', 'by', 'immunohistochemistry']"
491,0,We believe that this assay should be very helpful for characterizing autologous cell cancer vaccines and may also represent a useful alternative to immunohistochemistry for cancer diagnosis.,"['we', 'believe', 'that', 'this', 'assay', 'should', 'be', 'very', 'helpful', 'for', 'characterizing', 'autologous', 'cell', 'cancer', 'vaccines', 'and', 'may', 'also', 'represent', 'a', 'useful', 'alternative', 'to', 'immunohistochemistry', 'for', 'cancer', 'diagnosis']"
492,0,It should be adaptable to other types of cancer where tumor antigens have been identified and good antibodies are available.,"['it', 'should', 'be', 'adaptable', 'to', 'other', 'types', 'of', 'cancer', 'where', 'tumor', 'antigens', 'have', 'been', 'identified', 'and', 'good', 'antibodies', 'are', 'available']"
493,0,"The studies included were diverse in terms of study design and quality, target population, theoretical underpinning of intervention approach, and outcome measures.","['the', 'studies', 'included', 'were', 'diverse', 'in', 'terms', 'of', 'study', 'design', 'and', 'quality', 'target', 'population', 'theoretical', 'underpinning', 'of', 'intervention', 'approach', 'and', 'outcome', 'measures']"
494,0,"As such, it was not possible to combine study findings using statistical methods.","['as', 'such', 'it', 'was', 'not', 'possible', 'to', 'combine', 'study', 'findings', 'using', 'statistical', 'methods']"
495,0,The findings of the review suggest that currently there is limited quality data on the effectiveness of obesity prevention programs and as such no generalisable conclusions can be drawn.,"['the', 'findings', 'of', 'the', 'review', 'suggest', 'that', 'currently', 'there', 'is', 'limited', 'quality', 'data', 'on', 'the', 'effectiveness', 'of', 'obesity', 'prevention', 'programs', 'and', 'as', 'such', 'no', 'generalisable', 'conclusions', 'can', 'be', 'drawn']"
496,0,The need for well-designed studies which examine a range of interventions remains a priority.,"['the', 'need', 'for', 'well', 'designed', 'studies', 'which', 'examine', 'a', 'range', 'of', 'interventions', 'remains', 'a', 'priority']"
497,0,Visual acuity was assessed by visual evoked potentials (VEP) at 4 and 7-8 months in the studies of Makrides et al (1995 &amp; 1996).,"['visual', 'acuity', 'was', 'assessed', 'by', 'visual', 'evoked', 'potentials', 'vep', 'at', '_num_', 'and', '_range_', 'months', 'in', 'the', 'studies', 'of', 'makrides', 'et', 'al', '_year_', 'amp', '_year_']"
498,0,"The supplemented infants had an improved rate of visual maturation at both time points in the first study, but no difference was found between the groups at the same time points in the second study.","['the', 'supplemented', 'infants', 'had', 'an', 'improved', 'rate', 'of', 'visual', 'maturation', 'at', 'both', 'time', 'points', 'in', 'the', '_num_', 'study', 'but', 'no', 'difference', 'was', 'found', 'between', 'the', 'groups', 'at', 'the', 'same', 'time', 'points', 'in', 'the', '_num_', 'study']"
499,0,VEP acuity was also assessed in the study of Austed et al (1997) and no effect of supplementation was found at any time point over the first year.,"['vep', 'acuity', 'was', 'also', 'assessed', 'in', 'the', 'study', 'of', 'austed', 'et', 'al', '_year_', 'and', 'no', 'effect', 'of', 'supplementation', 'was', 'found', 'at', 'any', 'time', 'point', 'over', 'the', '_num_', 'year']"
500,0,"This contrasts with the study of Birch et al (1998) where VEP acuity was better in the supplemented group compared with the control group at 6 weeks, 4 and 12 months but not at 6 months.","['this', 'contrasts', 'with', 'the', 'study', 'of', 'birch', 'et', 'al', '_year_', 'where', 'vep', 'acuity', 'was', 'better', 'in', 'the', 'supplemented', 'group', 'compared', 'with', 'the', 'control', 'group', 'at', '_num_', 'weeks', '_num_', 'and', '_num_', 'months', 'but', 'not', 'at', '_num_', 'months']"
501,0,"Visual acuity was assessed by Teller acuity cards in the study of Carlson et al (1996), Clausen et al (1996), Austed et al (1997) and Birch et al (1998).","['visual', 'acuity', 'was', 'assessed', 'by', 'teller', 'acuity', 'cards', 'in', 'the', 'study', 'of', 'carlson', 'et', 'al', '_year_', 'clausen', 'et', 'al', '_year_', 'austed', 'et', 'al', '_year_', 'and', 'birch', 'et', 'al', '_year_']"
502,0,Supplementation had no effect on visual acuity over the first year of life except at one of five time points in the study of Carlson et al (1996).,"['supplementation', 'had', 'no', 'effect', 'on', 'visual', 'acuity', 'over', 'the', '_num_', 'year', 'of', 'life', 'except', 'at', '_num_', 'of', '_num_', 'time', 'points', 'in', 'the', 'study', 'of', 'carlson', 'et', 'al', '_year_']"
503,0,Intellectual development was measured in seven studies.,"['intellectual', 'development', 'was', 'measured', 'in', '_num_', 'studies']"
504,0,"The two largest studies showed no effect of supplementation on development, either at 18 months (Lucas et al 1999) or at one and three years (Janowsky et al 1995, Scott et al 1997).","['the', '_num_', 'largest', 'studies', 'showed', 'no', 'effect', 'of', 'supplementation', 'on', 'development', 'either', 'at', '_num_', 'months', 'lucas', 'et', 'al', '_year_', 'or', 'at', '_num_', 'and', '_num_', 'years', 'janowsky', 'et', 'al', '_year_', 'scott', 'et', 'al', '_year_']"
505,0,"The next largest study reported better developmental scores at 18 months in the supplemented group (Birch et al 2000) but when combined with data of Lucas et al, no significant benefit is shown.","['the', 'next', 'largest', 'study', 'reported', 'better', 'developmental', 'scores', 'at', '_num_', 'months', 'in', 'the', 'supplemented', 'group', 'birch', 'et', 'al', '_year_', 'but', 'when', 'combined', 'with', 'data', 'of', 'lucas', 'et', 'al', 'no', 'significant', 'benefit', 'is', 'shown']"
506,0,Makrides et al (1995 &amp; 1996) also showed no benefit to development with supplementation over the first two years of life.,"['makrides', 'et', 'al', '_year_', 'amp', '_year_', 'also', 'showed', 'no', 'benefit', 'to', 'development', 'with', 'supplementation', 'over', 'the', '_num_', '_num_', 'years', 'of', 'life']"
507,0,"Agostini et al 1995 reported a benefit in development at 4 months of age with supplementation but when the infants were followed up with the same test at 1 and 2 years, no difference between groups was found (Agostini et al 1997).","['agostini', 'et', 'al', '_year_', 'reported', 'a', 'benefit', 'in', 'development', 'at', '_num_', 'months', 'of', 'age', 'with', 'supplementation', 'but', 'when', 'the', 'infants', 'were', 'followed', 'up', 'with', 'the', 'same', 'test', 'at', '_num_', 'and', '_num_', 'years', 'no', 'difference', 'between', 'groups', 'was', 'found', 'agostini', 'et', 'al', '_year_']"
508,0,"The Portland study showed no effect of supplementation on language development at one and three years (Janowsky et al 1995, Scott et al 1997).","['the', 'portland', 'study', 'showed', 'no', 'effect', 'of', 'supplementation', 'on', 'language', 'development', 'at', '_num_', 'and', '_num_', 'years', 'janowsky', 'et', 'al', '_year_', 'scott', 'et', 'al', '_year_']"
509,0,Clausen et al (1996) reported better novelty preference measured by Fagan Infant test at nine months in supplemented infants compared with controls.,"['clausen', 'et', 'al', '_year_', 'reported', 'better', 'novelty', 'preference', 'measured', 'by', 'fagan', 'infant', 'test', 'at', '_num_', 'months', 'in', 'supplemented', 'infants', 'compared', 'with', 'controls']"
510,0,Willatts et al (1998) reported better problem solving at 10 months with supplementation.,"['willatts', 'et', 'al', '_year_', 'reported', 'better', 'problem', 'solving', 'at', '_num_', 'months', 'with', 'supplementation']"
511,0,"Growth was measured in the studies of Makrides et al (1995 &amp; 1996), Austed et al (1997), Willatts et al 1998, Lucas et al 1999 and Birch et al 2000.","['growth', 'was', 'measured', 'in', 'the', 'studies', 'of', 'makrides', 'et', 'al', '_year_', 'amp', '_year_', 'austed', 'et', 'al', '_year_', 'willatts', 'et', 'al', '_year_', 'lucas', 'et', 'al', '_year_', 'and', 'birch', 'et', 'al', '_year_']"
512,0,LCPUFA supplementation did not influence growth in any of these studies.,"['lcpufa', 'supplementation', 'did', 'not', 'influence', 'growth', 'in', 'any', 'of', 'these', 'studies']"
513,0,At present there is little evidence from randomised trials of LCPUFA supplementation to support the hypothesis that LCPUFA supplementation confers a benefit for visual or general development of term infants.,"['at', 'present', 'there', 'is', 'little', 'evidence', 'from', 'randomised', 'trials', 'of', 'lcpufa', 'supplementation', 'to', 'support', 'the', 'hypothesis', 'that', 'lcpufa', 'supplementation', 'confers', 'a', 'benefit', 'for', 'visual', 'or', 'general', 'development', 'of', 'term', 'infants']"
514,0,Minor effects on VEP acuity have been suggested but appear unlikely when all studies are reviewed.,"['minor', 'effects', 'on', 'vep', 'acuity', 'have', 'been', 'suggested', 'but', 'appear', 'unlikely', 'when', 'all', 'studies', 'are', 'reviewed']"
515,0,A beneficial effect on information processing is possible but larger studies over longer periods are required to conclude that LCPUFA supplementation provides a benefit when compared with standard formula.,"['a', 'beneficial', 'effect', 'on', 'information', 'processing', 'is', 'possible', 'but', 'larger', 'studies', 'over', 'longer', 'periods', 'are', 'required', 'to', 'conclude', 'that', 'lcpufa', 'supplementation', 'provides', 'a', 'benefit', 'when', 'compared', 'with', 'standard', 'formula']"
516,0,Data from randomised trials do not suggest that LCPUFA supplements influence the growth of term infants.,"['data', 'from', 'randomised', 'trials', 'do', 'not', 'suggest', 'that', 'lcpufa', 'supplements', 'influence', 'the', 'growth', 'of', 'term', 'infants']"
517,0,"A broad variety of conservative interventions were evaluated, and only one study was performed in chronic whiplash patients.","['a', 'broad', 'variety', 'of', 'conservative', 'interventions', 'were', 'evaluated', 'and', 'only', '_num_', 'study', 'was', 'performed', 'in', 'chronic', 'whiplash', 'patients']"
518,0,Only three studies satisfied at least 50 percent on two out of three quality scores indicating poor overall methodological quality.,"['only', '_num_', 'studies', 'satisfied', 'at', 'least', '_num_', 'percent', 'on', '_num_', 'out', 'of', '_num_', 'quality', 'scores', 'indicating', 'poor', 'overall', 'methodological', 'quality']"
519,0,A high rank correlation was observed among the three methods of quality.,"['a', 'high', 'rank', 'correlation', 'was', 'observed', 'among', 'the', '_num_', 'methods', 'of', 'quality']"
520,0,"Because of the heterogeneity of patient selection, interventions and outcome measures, no statistical pooling was performed.","['because', 'of', 'the', 'heterogeneity', 'of', 'patient', 'selection', 'interventions', 'and', 'outcome', 'measures', 'no', 'statistical', 'pooling', 'was', 'performed']"
521,0,"This review indicates that active treatments show a beneficial effect on at least one of the primary outcome measures, preferably pain.","['this', 'review', 'indicates', 'that', 'active', 'treatments', 'show', 'a', 'beneficial', 'effect', 'on', 'at', 'least', '_num_', 'of', 'the', 'primary', 'outcome', 'measures', 'preferably', 'pain']"
522,0,"It appears that &quot;Rest makes rusty.&quot; In other words, rest and immobilization using collars are not recommended for the treatment of whiplash, while active interventions, such as advice to 'maintain usual activities' might be effective in whiplash","['it', 'appears', 'that', 'quot', 'rest', 'makes', 'rusty', 'quot', 'in', 'other', 'words', 'rest', 'and', 'immobilization', 'using', 'collars', 'are', 'not', 'recommended', 'for', 'the', 'treatment', 'of', 'whiplash', 'while', 'active', 'interventions', 'such', 'as', 'advice', 'to', ""'maintain"", 'usual', 'activities', 'might', 'be', 'effective', 'in', 'whiplash']"
523,0,"Nevertheless, caution is needed when attempting to draw conclusions regarding the efficacy of conservative treatments in whiplash-patients, because of the paucity of high-quality studies.","['nevertheless', 'caution', 'is', 'needed', 'when', 'attempting', 'to', 'draw', 'conclusions', 'regarding', 'the', 'efficacy', 'of', 'conservative', 'treatments', 'in', 'whiplash', 'patients', 'because', 'of', 'the', 'paucity', 'of', 'high', 'quality', 'studies']"
524,0,No conclusions can be drawn about the most effective therapy for chronic whiplash-patients because only one low quality trial was identified.,"['no', 'conclusions', 'can', 'be', 'drawn', 'about', 'the', 'most', 'effective', 'therapy', 'for', 'chronic', 'whiplash', 'patients', 'because', 'only', '_num_', 'low', 'quality', 'trial', 'was', 'identified']"
525,0,"Most problems causing neck pain without neurologic signs or symptoms can be managed conservatively with physical therapy maneuvers, especially interrupted traction.","['most', 'problems', 'causing', 'neck', 'pain', 'without', 'neurologic', 'signs', 'or', 'symptoms', 'can', 'be', 'managed', 'conservatively', 'with', 'physical', 'therapy', 'maneuvers', 'especially', 'interrupted', 'traction']"
526,0,Ten patients (46%) showed improvement in pain intensity and pain sequelae after treatment.,"['_num_', 'patients', '_num_', '_percent_', 'showed', 'improvement', 'in', 'pain', 'intensity', 'and', 'pain', 'sequelae', 'after', 'treatment']"
527,0,"However, 6 patients (27%) reported an increase in pain that was still present 3 months after treatment.","['however', '_num_', 'patients', '_num_', '_percent_', 'reported', 'an', 'increase', 'in', 'pain', 'that', 'was', 'still', 'present', '_num_', 'months', 'after', 'treatment']"
528,0,"About 50% of the study sample reported substantial pain relief after acupuncture treatment, suggesting that acupuncture may provide pain relief for at least a subgroup of individuals with SCI.","['about', '_num_', '_percent_', 'of', 'the', 'study', 'sample', 'reported', 'substantial', 'pain', 'relief', 'after', 'acupuncture', 'treatment', 'suggesting', 'that', 'acupuncture', 'may', 'provide', 'pain', 'relief', 'for', 'at', 'least', 'a', 'subgroup', 'of', 'individuals', 'with', 'sci']"
529,0,Future research is needed to determine what part of this effect is because of acupuncture versus nonspecific effects such as placebo effects and regression to the mean.,"['future', 'research', 'is', 'needed', 'to', 'determine', 'what', 'part', 'of', 'this', 'effect', 'is', 'because', 'of', 'acupuncture', 'vs', 'nonspecific', 'effects', 'such', 'as', 'placebo', 'effects', 'and', 'regression', 'to', 'the', 'mean']"
530,0,"It was found that PVD occurs in the absence of changes in amplitude of the P(1) wave and the S(HTR), is paralleled by a reduced effectiveness of tibial nerve-conditioning volleys on the S(HTR) and is shortened consistently by brief passive stretching of t","['it', 'was', 'found', 'that', 'pvd', 'occurs', 'in', 'the', 'absence', 'of', 'changes', 'in', 'amplitude', 'of', 'the', 'p', '_num_', 'wave', 'and', 'the', 's', 'htr', 'is', 'paralleled', 'by', 'a', 'reduced', 'effectiveness', 'of', 'tibial', 'nerve', 'conditioning', 'volleys', 'on', 'the', 's', 'htr', 'and', 'is', 'shortened', 'consistently', 'by', 'brief', 'passive', 'stretching', 'of', 't']"
531,0,"It follows that PVD may be the result of a long-lasting reduction of the transmitter release from Ia presynaptic terminals depending, at least in part, on a protracted postvibration Ia afferent discharge caused by spindles thixotropy.","['it', 'follows', 'that', 'pvd', 'may', 'be', 'the', 'result', 'of', 'a', 'long', 'lasting', 'reduction', 'of', 'the', 'transmitter', 'release', 'from', 'ia', 'presynaptic', 'terminals', 'depending', 'at', 'least', 'in', 'part', 'on', 'a', 'protracted', 'postvibration', 'ia', 'afferent', 'discharge', 'caused', 'by', 'spindles', 'thixotropy']"
532,0,These findings may provide a better understanding of the pathophysiologic mechanisms underlying spasticity in humans.,"['these', 'findings', 'may', 'provide', 'a', 'better', 'understanding', 'of', 'the', 'pathophysiologic', 'mechanisms', 'underlying', 'spasticity', 'in', 'humans']"
533,0,MS patients exhibited significantly increased serum and CSF levels of NO2-+NO3- compared with the control subjects.,"['ms', 'patients', 'exhibited', 'significantly', 'increased', 'serum', 'and', 'csf', 'levels', 'of', '_abbrev_', '+no3', '', 'compared', 'with', 'the', 'control', 'subjects']"
534,0,CSF NO2-+NO3- levels were raised significantly in MS patients with both relapsing remitting (RR) and secondary progressive (SP) course.,"['csf', '_abbrev_', '+no3', '', 'levels', 'were', 'raised', 'significantly', 'in', 'ms', 'patients', 'with', 'both', 'relapsing', 'remitting', 'rr', 'and', 'secondary', 'progressive', '_gene_', 'course']"
535,0,There was no significant difference between RR and SP MS patients with regard to NO metabolites.,"['there', 'was', 'no', 'significant', 'difference', 'between', 'rr', 'and', '_gene_', 'ms', 'patients', 'with', 'regard', 'to', 'no', 'metabolites']"
536,0,"No significant correlation was found between NO metabolites and disability score, disease progression index, MRI (magnetic resonance imaging) activity and development of cortical atrophy on MRI.","['no', 'significant', 'correlation', 'was', 'found', 'between', 'no', 'metabolites', 'and', 'disability', 'score', 'disease', 'progression', 'index', 'mri', 'magnetic', 'resonance', 'imaging', 'activity', 'and', 'development', 'of', 'cortical', 'atrophy', 'on', 'mri']"
537,0,This study provides further evidence for excessive NO production both in CSF and peripheral blood of MS patients.,"['this', 'study', 'provides', 'further', 'evidence', 'for', 'excessive', 'no', 'production', 'both', 'in', 'csf', 'and', 'peripheral', 'blood', 'of', 'ms', 'patients']"
538,0,Excessive CSF NO2-+NO3- levels being more increased than the levels in sera supports pathological inflammatory process within CNS (central nervous system) in both stages of MS.,"['excessive', 'csf', '_abbrev_', '+no3', '', 'levels', 'being', 'more', 'increased', 'than', 'the', 'levels', 'in', 'sera', 'supports', 'pathological', 'inflammatory', 'process', 'within', 'cns', 'central', 'nervous', 'system', 'in', 'both', 'stages', 'of', 'ms']"
539,0,Another implication for the role of NO and INOS inhibitors in the treatment of MS patients with both RR and SP courses was also suggested.,"['another', 'implication', 'for', 'the', 'role', 'of', 'no', 'and', '_gene_', 'inhibitors', 'in', 'the', 'treatment', 'of', 'ms', 'patients', 'with', 'both', 'rr', 'and', '_gene_', 'courses', 'was', 'also', 'suggested']"
540,0,There are several therapeutic areas in which screening may give rise to significant improvements in outcome with cost-benefits to both the individual and the community.,"['there', 'are', 'several', 'therapeutic', 'areas', 'in', 'which', 'screening', 'may', 'give', 'rise', 'to', 'significant', 'improvements', 'in', 'outcome', 'with', 'cost', 'benefits', 'to', 'both', 'the', 'individual', 'and', 'the', 'community']"
541,0,"However, there is currently a lack of data on which cost-benefit analysis can be based.","['however', 'there', 'is', 'currently', 'a', 'lack', 'of', 'data', 'on', 'which', 'cost', 'benefit', 'analysis', 'can', 'be', 'based']"
542,0,"The challenge is to provide this information for new drugs, and for drugs with established therapeutic roles.","['the', 'challenge', 'is', 'to', 'provide', 'this', 'information', 'for', 'new', 'drugs', 'and', 'for', 'drugs', 'with', 'established', 'therapeutic', 'roles']"
543,0,"Secretion was Ca2+-dependent, but did not involve neural mechanisms.","['secretion', 'was', 'ca2+', 'dependent', 'but', 'did', 'not', 'involve', 'neural', 'mechanisms']"
544,0,"Mucosal mast cells, histamine and serotonin (5-HT) were implicated in the secretory response.","['mucosal', 'mast', 'cells', 'histamine', 'and', 'serotonin', '_chemical_', 'were', 'implicated', 'in', 'the', 'secretory', 'response']"
545,0,"Responses in tissues from transgenic wild type mice were similar to those obtained with Swiss MF1 mice, but the secretory response to mucosal or serosal application of the bile acid was impaired in CF tissues.","['responses', 'in', 'tissues', 'from', 'transgenic', 'wild', 'type', 'mice', 'were', 'similar', 'to', 'those', 'obtained', 'with', 'swiss', '_gene_', 'mice', 'but', 'the', 'secretory', 'response', 'to', 'mucosal', 'or', 'serosal', 'application', 'of', 'the', 'bile', 'acid', 'was', 'impaired', 'in', 'cf', 'tissues']"
546,0,In ilea from CF mice the initial absorptive phase of the response to mucosal ursodeoxycholic acid was still observed.,"['in', 'ilea', 'from', 'cf', 'mice', 'the', 'initial', 'absorptive', 'phase', 'of', 'the', 'response', 'to', 'mucosal', '_chemical_', 'acid', 'was', 'still', 'observed']"
547,0,It is concluded that ursodeoxycholic acid induces secretion throughout the murine small intestine by a mechanism that involves degranulation of mucosal mast cells.,"['it', 'is', 'concluded', 'that', '_chemical_', 'acid', 'induces', 'secretion', 'throughout', 'the', 'murine', 'small', 'intestine', 'by', 'a', 'mechanism', 'that', 'involves', 'degranulation', 'of', 'mucosal', 'mast', 'cells']"
548,0,In the ileum Na+-dependent absorption can also be detected.,"['in', 'the', 'ileum', 'na+', 'dependent', 'absorption', 'can', 'also', 'be', 'detected']"
549,0,"The secretory response is defective in CF intestine, but the absorptive effect is still present.","['the', 'secretory', 'response', 'is', 'defective', 'in', 'cf', 'intestine', 'but', 'the', 'absorptive', 'effect', 'is', 'still', 'present']"
550,0,"Immediate incomplete recovery of motor, sensory, and sphincteric functions was noted within 30 minutes of infusion.","['immediate', 'incomplete', 'recovery', 'of', 'motor', 'sensory', 'and', '_disease_', 'functions', 'was', 'noted', 'within', '_num_', 'minutes', 'of', 'infusion']"
551,0,Emergency spinal C6-T2 bilateral decompressive laminectomies and evacuation SEH were performed within an expected delay (10 hours from the onset of neurologic deficit).,"['emergency', 'spinal', '_abbrev_', 'bilateral', 'decompressive', 'laminectomies', 'and', 'evacuation', '_gene_', 'were', 'performed', 'within', 'an', 'expected', 'delay', '_num_', 'hours', 'from', 'the', 'onset', 'of', 'neurologic', 'deficit']"
552,0,Fluoroscopic guidance does not take the place of adherence to meticulous technique.,"['fluoroscopic', 'guidance', 'does', 'not', 'take', 'the', 'place', 'of', 'adherence', 'to', 'meticulous', 'technique']"
553,0,An unexplained neurologic deficit after invasive spinal procedures should raise the concern for SEH.,"['an', 'unexplained', 'neurologic', 'deficit', 'after', 'invasive', 'spinal', 'procedures', 'should', 'raise', 'the', 'concern', 'for', '_gene_']"
554,0,Early recognition and emergent evacuation remain the mainstay management for SEH.,"['early', 'recognition', 'and', 'emergent', 'evacuation', 'remain', 'the', 'mainstay', 'management', 'for', '_gene_']"
555,0,This case suggests some neuroprotection from MP in cases of cervicothoracic cord compression secondary to traumatic SEH.,"['this', 'case', 'suggests', 'some', 'neuroprotection', 'from', 'mp', 'in', 'cases', 'of', 'cervicothoracic', 'cord', 'compression', 'secondary', 'to', 'traumatic', '_gene_']"
556,0,"When potential risks for SEH exist, it is advisable not to administer local anesthetic so as not to interfere with neurologic assessment and delaying the diagnosis.","['when', 'potential', 'risks', 'for', '_gene_', 'exist', 'it', 'is', 'advisable', 'not', 'to', 'administer', 'local', 'anesthetic', 'so', 'as', 'not', 'to', 'interfere', 'with', 'neurologic', 'assessment', 'and', 'delaying', 'the', 'diagnosis']"
557,0,The pathology of spinal cord injury is very complex and many different mechanisms may contribute to axonal conduction deficits and the associated sensory and motor loss.,"['the', 'pathology', 'of', 'spinal', 'cord', 'injury', 'is', 'very', 'complex', 'and', 'many', 'different', 'mechanisms', 'may', 'contribute', 'to', 'axonal', 'conduction', 'deficits', 'and', 'the', 'associated', 'sensory', 'and', 'motor', 'loss']"
558,0,"H. pylori infection was noted in 50 colon cancer patients, 31 gastric cancer patients, 31 cancer controls, and 32 TEE controls.","['h', 'pylori', 'infection', 'was', 'noted', 'in', '_num_', 'colon', 'cancer', 'patients', '_num_', 'gastric', 'cancer', 'patients', '_num_', 'cancer', 'controls', 'and', '_num_', 'tee', 'controls']"
559,0,"In all, 41 (82%), 29 (94%), 11 (35%), and 13 (41%), respectively, of these H. pylori-positive sera expressed CagA reactivity (p &lt; 0.001 for all pairwise comparisons between cases and controls).","['in', 'all', '_num_', '_num_', '_percent_', '_num_', '_num_', '_percent_', '_num_', '_num_', '_percent_', 'and', '_num_', '_num_', '_percent_', 'respectively', 'of', 'these', 'h', 'pylori', 'positive', 'sera', 'expressed', '_gene_', 'reactivity', 'p', '_ineq_', '_num_', 'for', 'all', 'pairwise', 'comparisons', 'between', 'cases', 'and', 'controls']"
560,0,"In the adjusted analysis, infection with H. pylori CagA+ compared to H. pylori CagA- was associated with increased risk for colorectal adenocarcinoma (odds ratio = 10.6; 95% CI = 2.7-41.3; p = 0.001) and gastric adenocarcinoma (odds ratio = 88.1; 95% CI =","['in', 'the', 'adjusted', 'analysis', 'infection', 'with', 'h', 'pylori', 'caga+', 'compared', 'to', 'h', 'pylori', '_gene_', '', 'was', 'associated', 'with', 'increased', 'risk', 'for', 'colorectal', 'adenocarcinoma', 'odds', 'ratio', '_ineq_', '_num_', '_num_', '_percent_', 'ci', '_ineq_', '_range_', 'p', '_ineq_', '_num_', 'and', 'gastric', 'adenocarcinoma', 'odds', 'ratio', '_ineq_', '_num_', '_num_', '_percent_', 'ci', '_ineq_']"
561,0,"Among patients infected with H. pylori, CagA+ seropositivity is associated with increased risk for both gastric and colonic cancer.","['among', 'patients', 'infected', 'with', 'h', 'pylori', 'caga+', 'seropositivity', 'is', 'associated', 'with', 'increased', 'risk', 'for', 'both', 'gastric', 'and', 'colonic', 'cancer']"
562,0,This finding should stimulate additional research into the role of cagA+ H. pylori infection in the development of colorectal cancer.,"['this', 'finding', 'should', 'stimulate', 'additional', 'research', 'into', 'the', 'role', 'of', 'caga+', 'h', 'pylori', 'infection', 'in', 'the', 'development', 'of', 'colorectal', 'cancer']"
563,0,"With the exception of cognitive functioning for persons with SCI, LOS was related to initial functional status, with patients with greater disability having longer LOS (eg, initial motor status for persons with stroke was 48.3 for those with a 2-week stay","['with', 'the', 'exception', 'of', 'cognitive', 'functioning', 'for', 'persons', 'with', 'sci', 'los', 'was', 'related', 'to', 'initial', 'functional', 'status', 'with', 'patients', 'with', 'greater', 'disability', 'having', 'longer', 'los', 'eg', 'initial', 'motor', 'status', 'for', 'persons', 'with', 'stroke', 'was', '_num_', 'for', 'those', 'with', 'a', '_num_', 'week', 'stay']"
564,0,"With the exception of cognitive gains for person with TBIs, the amount of functional gain during rehabilitation was essentially the same for all LOS groups (eg, the overall average total motor gain for persons with SCI is 22.3, with no patterns of increas","['with', 'the', 'exception', 'of', 'cognitive', 'gains', 'for', 'person', 'with', 'tbis', 'the', 'amount', 'of', 'functional', 'gain', 'during', 'rehabilitation', 'was', 'essentially', 'the', 'same', 'for', 'all', 'los', 'groups', 'eg', 'the', 'overall', 'average', 'total', 'motor', 'gain', 'for', 'persons', 'with', 'sci', 'is', '_num_', 'with', 'no', 'patterns', 'of', 'increas']"
565,0,"When examined separately for persons grouped by LOS, functional status improved linearly during the rehabilitation stay, with differences in rate of improvement depending on initial functional status.","['when', 'examined', 'separately', 'for', 'persons', 'grouped', 'by', 'los', 'functional', 'status', 'improved', 'linearly', 'during', 'the', 'rehabilitation', 'stay', 'with', 'differences', 'in', 'rate', 'of', 'improvement', 'depending', 'on', 'initial', 'functional', 'status']"
566,0,"Overall, 48.1% of examinations demonstrated a radiologically significant abnormality with 64.1% of spinal imaging examinations demonstrating significant findings.","['overall', '_num_', '_percent_', 'of', 'examinations', 'demonstrated', 'a', 'radiologically', 'significant', 'abnormality', 'with', '_num_', '_percent_', 'of', 'spinal', 'imaging', 'examinations', 'demonstrating', 'significant', 'findings']"
567,0,"Utilised appropriately, a regional open-access neuroimaging service has good diagnostic yield and may influence the management of most referred patients.","['utilised', 'appropriately', 'a', 'regional', '_disease_', 'neuroimaging', 'service', 'has', 'good', 'diagnostic', 'yield', 'and', 'may', 'influence', 'the', 'management', 'of', 'most', 'referred', 'patients']"
